    0        12  
   94        20  
  166        15  
  240        15  
  303        23  
  365         6  
  436        19  
  507        20  
  577        14  
  646        12  
  709        16  
  773        28  
  835        16  
  912         5  
  982        14  
 1052        11  
 1108         6  
 1171         3  
 1234         8  
 1297         2  


