    0         4 
   94         3  
  166         2  
  240         0  
  303         1  
  365         1  
  436         0  
  507         0  
  577         0  
  646         0  
  709         0  
  773         1  
  835         0  
  912         0  
  982         0  
 1052         0  
 1108         1 
 1171         0  
 1234         0 
 1297         0  
