    0         1  
   94         0  
  166         0  
  240         0  
  303         0  
  365         0  
  436         2  
  507         0  
  577         0  
  646         0  
  709         3  
  773         0  
  835         0  
  912         1  
  982         0  
 1052         0  
 1108         0  
 1171         0  
 1234         1  
 1297         0  
