   0         3  
  94         1  
 166         4  
 240         2  
 303         1  
 365         3  
 436         0  
 507         1  
 577         0  
 646         1  
 709         0  
 773         1  
 835         0  
 912         0  
 982         1  
1052         0  
1108         0  
1171         0  
1234         2  
1297         0  


