    0         0  
   94         0  
  166         0  
  240         1  
  303         1 
  365         0  
  436         0  
  507         0  
  577         1  
  646         0 
  709         0  
  773         0  
  835         0  
  912         0  
  982         0  
 1052         0  
 1108         0 
 1171         0  
 1234         0 
 1297         0  

